JUMARDIANSYAH,511242370,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,100,A3,B3,C3,D2,E4,F5,G5,H2,I2,J2,K3,10,21.98,23.96,25.94,17.92,19.9,A,S,E,A-S-E,25.94,23.96,21.98,Aktor-Aktris,Ahli Ilmu Tanah (Agronomi),bambang,1231340
ZULFIKAR,511242371,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,85,A2,B3,C2,D2,E3,F3,G3,H2,I2,J2,K3,10,21.98,23.96,25.94,17.92,19.9,A,S,E,A-S-E,25.94,23.96,21.98,Akuntan,Ahli Perkebunan,bambang,1231341
ADI,511242372,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,94,A3,B2,C2,D2,E2,F3,G3,H2,I4,J4,K2,10,21.98,23.96,25.94,17.92,19.9,A,S,E,A-S-E,25.94,23.96,21.98,Akuntan Biaya,Ahli Statistik,bambang,1231342
MILA SUDIRMAN,511242373,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,92,A3,B2,C2,D2,E2,F3,G3,H2,I4,J4,K2,74,70,60,46,46,36,C,E,S,C-E-S,74,70,60,Akuntan Pajak,Ahli Taman Nasional-Suaka Alam/Margasatwa,bambang,1231343
RAMAH,511242374,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,100,A3,B3,C3,D3,E3,F2,G2,H2,I2,J2,K3,10,32,52,12,20,54,R,S,E,R-S-E,54,52,32,Analis Anggaran,Ahli Kosmetik,bambang,1231344
ARI ARDANA,511242375,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,85,A2,B2,C2,D2,E2,F2,G2,H2,I2,J2,K2,10,21.98,23.96,25.94,17.92,19.9,A,S,E,A-S-E,25.94,23.96,21.98,Analis Keuangan,Akuntan,bambang,1231345
RUSMAN,511242376,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,86,A2,B3,C2,D2,E2,F3,G3,H2,I2,J2,K3,48,64,58,50,46,50,E,S,R,E-S-R,64,58,50,Analis Kredit,Akuntan Biaya,bambang,1231346
MUH. ARIL,511242377,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,100,A3,B5,C2,D4,E2,F3,G3,H5,I3,J3,K5,34,26,40,26,18,28,S,C,R,S-C-R,40,34,28,Akuntan Pajak,Analis Riset,bambang,1231347
FIRMAN,511242378,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,94,A3,B2,C2,D2,E3,F2,G2,H2,I4,J4,K2,60,46,66,38,38,42,S,C,E,S-C-E,66,60,46,Analis Riset pemasaran,Ahli Perkebunan,bambang,1231348
RENDI AFANDY,511242379,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,88,A2,B4,C3,D2,E2,F2,G2,H2,I2,J2,K4,10,21.98,23.96,25.94,17.92,19.9,A,S,E,A-S-E,25.94,23.96,21.98,Ahli Statistik,Analis Keuangan,bambang,1231349
WAWAN,511242380,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,90,A3,B4,C3,D3,E2,F2,G2,H3,I2,J2,K4,10,21.98,23.96,25.94,17.92,19.9,A,S,E,A-S-E,25.94,23.96,21.98,Analis Kredit,Antropolog,bambang,1231350
WAHYUNI,511242381,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,92,A3,B3,C2,D2,E2,F3,G3,H2,I4,J4,K3,48,46,44,42,30,16,C,E,S,C-E-S,48,46,44,Arkeolog,Analis Riset,bambang,1231351
HARMAWATI,511242382,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,100,A3,B3,C2,D2,E3,F2,G2,H2,I4,J4,K3,24,24,46,44,36,40,S,A,R,S-A-R,46,44,40,Arsitek,Akuntan,bambang,1231352
MUH ASHAR,511242383,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,85,A2,B2,C2,D2,E2,F3,G3,H2,I2,J2,K2,32,42,32,10,14,40,E,R,S,E-R-S,42,40,32,Akuntan Biaya,Arsitek Tata Ruang (Lanskap),bambang,1231353
SOFYAN,511242384,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,85,A2,B2,C2,D2,E2,F2,G2,H2,I2,J2,K2,10,21.98,23.96,25.94,17.92,19.9,A,S,E,A-S-E,25.94,23.96,21.98,Asisten Administrasi,Akuntan Pajak,bambang,1231354
SUL FAJAR,511242385,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,85,A2,B2,C2,D2,E2,F2,G2,H2,I2,J2,K2,10,21.98,23.96,25.94,17.92,19.9,A,S,E,A-S-E,25.94,23.96,21.98,Asisten Dokter Gigi,Analis Anggaran,bambang,1231355
RATNA LISTI,511242386,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,85,A2,B2,C2,D2,E2,F2,G2,H2,I2,J2,K2,10,21.98,23.96,25.94,17.92,19.9,A,S,E,A-S-E,25.94,23.96,21.98,Analis Keuangan,Asisten Dokter Umum,bambang,1231356
SARTIA,511242387,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,88,A2,B3,C2,D2,E2,F2,G2,H2,I4,J4,K3,54,48,68,54,66,66,S,R,I,S-R-I,68,66,66,Asisten Medis,Analis Kredit,bambang,1231357
NURHILDA,511242388,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,88,A2,B4,C2,D2,E2,F3,G3,H2,I2,J2,K4,28,46,46,30,34,36,S,E,R,S-E-R,46,46,36,Asisten Pustakawan,Analis Riset,bambang,1231358
FADIYA DWI RAHMADANI,511242389,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,94,A3,B2,C2,D3,E2,F3,G3,H2,I4,J4,K2,28,32,52,42,30,26,S,A,E,S-A-E,52,42,32,Atlit Profesional,Asisten Dokter Gigi,bambang,1231359
ARIEL WAHYUDI,511242390,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,94,A3,B4,C3,D2,E3,F2,G2,H3,I2,J2,K4,10,21.98,23.96,25.94,17.92,19.9,A,S,E,A-S-E,25.94,23.96,21.98,Auditor Internal,Analis Sistem Komputer,bambang,1231360
AL RAHMAT HIDAYATULLAH,511242391,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,85,A2,B3,C2,D2,E2,F2,G2,H2,I2,J2,K3,10,21.98,23.96,25.94,17.92,19.9,A,S,E,A-S-E,25.94,23.96,21.98,Asisten Medis,Desainer Interior,bambang,1231361
RIZAL HAYA,511242392,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,85,A2,B2,C2,D2,E2,F3,G3,H2,I2,J2,K2,70,54,72,46,66,50,S,C,I,S-C-I,72,70,66,Detektif,Arkeolog,bambang,1231362
ARINI ARMIL,511242393,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,94,A3,B2,C2,D2,E2,F3,G3,H2,I4,J4,K2,48,54,66,48,82,8,I,S,E,I-S-E,82,66,54,Direktur Kapal Pesiar,Arsitek,bambang,1231363
MARIYANI,511242394,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,85,A2,B3,C2,D2,E2,F2,G2,H2,I2,J2,K3,10,21.98,23.96,25.94,17.92,19.9,A,S,E,A-S-E,25.94,23.96,21.98,Arsitek Tata Ruang (Lanskap),Direktur Layanan Sosial,bambang,1231364
SARTINA,511242395,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,85,A2,B3,C2,D2,E2,F2,G2,H2,I2,J2,K3,10,21.98,23.96,25.94,17.92,19.9,A,S,E,A-S-E,25.94,23.96,21.98,Asisten Administrasi,Direktur Pemakaman,bambang,1231365
SYAHRUL RAMADAN,511242396,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,85,A2,B2,C2,D2,E2,F2,G2,H2,I2,J2,K2,10,21.98,23.96,25.94,17.92,19.9,A,S,E,A-S-E,25.94,23.96,21.98,Detektif,Direktur Rekreasi,bambang,1231366
MUH. HARDIKNASRI,511242397,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,85,A2,B3,C2,D2,E2,F2,G2,H2,I2,J2,K3,10,21.98,23.96,25.94,17.92,19.9,A,S,E,A-S-E,25.94,23.96,21.98,Direktur Kapal Pesiar,Asisten Dokter Umum,bambang,1231367
ANUGRAH AGUNG,511242398,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,85,A2,B2,C2,D2,E2,F2,G2,H2,I2,J2,K2,10,21.98,23.96,25.94,17.92,19.9,A,S,E,A-S-E,25.94,23.96,21.98,Asisten Medis,Disainer Baju-Pakaian-Mode,bambang,1231368
NURSYAHRANI,511242399,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,94,A3,B2,C2,D2,E2,F2,G2,H2,I4,J4,K2,60,48,44,60,68,50,I,A,C,I-A-C,68,60,60,Disainer Furnitur/Mebeler,Direktur Pemakaman,bambang,1231369
IMAM SAID,511242400,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,85,A2,B3,C2,D2,E2,F2,G2,H2,I2,J2,K3,10,21.98,23.96,25.94,17.92,19.9,A,S,E,A-S-E,25.94,23.96,21.98,Disainer Grafis,Atlit Profesional,bambang,1231370
SRI RAHAYU HERMAN,511242401,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,85,A2,B2,C2,D2,E2,F3,G3,H2,I2,J2,K2,10,21.98,23.96,25.94,17.92,19.9,A,S,E,A-S-E,25.94,23.96,21.98,Administratur Lembaga Pendidikan/Sekolah,Auditor Internal,bambang,1231371
MAGFIRA,511242402,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,100,A3,B3,C2,D3,E3,F3,G3,H3,I4,J4,K3,52,48,50,42,40,24,C,S,E,C-S-E,52,50,48,Administratur Rekam Medis,Desainer Interior,bambang,1231372
RISALDI,511242403,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,85,A2,B2,C2,D2,E2,F2,G2,H2,I2,J2,K2,10,21.98,23.96,25.94,17.92,19.9,A,S,E,A-S-E,25.94,23.96,21.98,Detektif,Disainer Furnitur/Mebeler,bambang,1231373
AINUN MARDIAH,511242404,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,94,A3,B2,C2,D3,E3,F2,G2,H2,I4,J4,K2,70,66,74,58,62,52,S,C,E,S-C-E,74,70,66,Direktur Kapal Pesiar,Disainer Grafis,bambang,1231374
RAHMAT HIDAYAT,511242405,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,90,A3,B2,C2,D2,E2,F3,G3,H2,I4,J4,K2,82,84,58,38,58,52,E,C,I,E-C-I,84,82,58,Direktur Layanan Sosial,Agen Perjalanan,bambang,1231375
SISKAYANI,511242406,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,86,A2,B3,C2,D2,E2,F3,G3,H2,I2,J2,K3,10,21.98,23.96,25.94,17.92,19.9,A,S,E,A-S-E,25.94,23.96,21.98,Agen Real Estat/Perumahan Mewah,Direktur Pemakaman,bambang,1231376
SUKMA,511242407,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,86,A2,B5,C3,D2,E2,F2,G2,H3,I2,J2,K5,10,21.98,23.96,25.94,17.92,19.9,A,S,E,A-S-E,25.94,23.96,21.98,Agen Tiketing,Direktur Rekreasi,bambang,1231377
NADIA HAMZI,511242408,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,88,A2,B3,C2,D3,E2,F2,G2,H3,I2,J2,K3,70,78,68,80,54,56,A,E,C,A-E-C,80,78,70,Ahli Biokimia,Direktur Seni Biro Periklanan,bambang,1231378
MEI NUR ALIFIAN,511242409,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,85,A2,B2,C2,D2,E2,F2,G2,H2,I2,J2,K2,10,21.98,23.96,25.94,17.92,19.9,A,S,E,A-S-E,25.94,23.96,21.98,Ahli Diet,Disainer Baju-Pakaian-Mode,bambang,1231379
M. RAEHAN RIZALDY,511242410,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,85,A2,B2,C2,D2,E2,F2,G2,H2,I2,J2,K2,10,21.98,23.96,25.94,17.92,19.9,A,S,E,A-S-E,25.94,23.96,21.98,Ahli Farmasi (Farmakolog),Disainer Furnitur/Mebeler,bambang,1231380
NURFADILLAH,511242411,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,100,A3,B3,C2,D2,E3,F3,G3,H2,I4,J4,K3,44,48,36,26,18,10,E,C,S,E-C-S,48,44,36,Ahli Geografi,Disainer Grafis,bambang,1231381
MUH. ARIF SANTOSO,511242412,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,85,A2,B3,C2,D2,E2,F2,G2,H2,I2,J2,K3,10,21.98,23.96,25.94,17.92,19.9,A,S,E,A-S-E,25.94,23.96,21.98,Ahli Ilmu Biologi,Administratur Lembaga Pendidikan/Sekolah,bambang,1231382
FAIDZ AL-HAFIDZ,511242413,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,92,A3,B3,C2,D2,E2,F2,G2,H2,I4,J4,K3,10,21.98,23.96,25.94,17.92,19.9,A,S,E,A-S-E,25.94,23.96,21.98,Ahli Ilmu Bius (Anaesthesi),Administratur Rekam Medis,bambang,1231383
ALDI ARDIANSYAH,511242414,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,85,A2,B3,C2,D2,E2,F3,G3,H2,I2,J2,K3,10,21.98,23.96,25.94,17.92,19.9,A,S,E,A-S-E,25.94,23.96,21.98,Ahli Ilmu Cuaca (Meteorologi),Ahli Farmasi (Farmakolog),bambang,1231384
MUH. REZA ANUGRAH PRATAMA,511242415,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,85,A2,B2,C2,D2,E2,F2,G2,H2,I2,J2,K2,10,21.98,23.96,25.94,17.92,19.9,A,S,E,A-S-E,25.94,23.96,21.98,Ahli Ilmu Hewan,Ahli Geografi,bambang,1231385
MUH. FIQRAM B,511242416,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,100,A3,B3,C2,D4,E3,F3,G3,H4,I2,J2,K3,12,32,32,30,32,32,R,I,S,R-I-S,32,32,32,Agen Perjalanan,Ahli Ilmu Biologi,bambang,1231386
SULFIAN,511242417,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,86,A2,B2,C2,D2,E2,F2,G2,H2,I2,J2,K2,10,21.98,23.96,25.94,17.92,19.9,A,S,E,A-S-E,25.94,23.96,21.98,Agen Real Estat/Perumahan Mewah,Ahli Ilmu Bius (Anaesthesi),bambang,1231387
ERNI IRCAHYANI,511242418,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,100,A3,B3,C3,D2,E2,F3,G3,H2,I4,J4,K3,10,21.98,23.96,25.94,17.92,19.9,A,S,E,A-S-E,25.94,23.96,21.98,Agen Tiketing,Ahli Ilmu Cuaca (Meteorologi),bambang,1231388
ROSDIANA,511242419,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,85,A2,B3,C2,D2,E2,F2,G2,H3,I2,J2,K3,10,21.98,23.96,25.94,17.92,19.9,A,S,E,A-S-E,25.94,23.96,21.98,Ahli Ilmu Hewan,Ahli Kacamata-Optisian,bambang,1231389
MARDIANAH IKA SAPUTRI,511242420,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,85,A2,B2,C2,D2,E2,F2,G2,H2,I2,J2,K2,10,34,48,62,62,42,I,A,S,I-A-S,62,62,48,Ahli Diet,Ahli Kesehatan Gigi,bambang,1231390
IRWANSYAH,511242421,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,92,A3,B3,C2,D2,E2,F2,G2,H2,I4,J4,K3,38,28,30,28,16,56,R,C,S,R-C-S,56,38,30,Ahli Farmasi (Farmakolog),Ahli Ilmu Sosial (Sosiologi),bambang,1231391
DHANI AFRISAL,511242422,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,85,A2,B2,C2,D2,E2,F3,G3,H2,I2,J2,K2,10,21.98,23.96,25.94,17.92,19.9,A,S,E,A-S-E,25.94,23.96,21.98,Ahli Geografi,Ahli Kosmetik,bambang,1231392
ICA,511242423,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,85,A2,B2,C2,D2,E2,F3,G3,H2,I2,J2,K2,98,72,80,64,66,64,C,S,E,C-S-E,98,80,72,Ahli Ilmu Biologi,Ahli Kacamata-Optisian,bambang,1231393
FIRMANSYAH,511242424,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,85,A2,B3,C2,D2,E2,F2,G2,H2,I2,J2,K3,10,21.98,23.96,25.94,17.92,19.9,A,S,E,A-S-E,25.94,23.96,21.98,Ahli Ilmu Bius (Anaesthesi),Ahli Kesehatan Gigi,bambang,1231394
PANCA ADE PUTRA,511242425,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,94,A3,B5,C4,D2,E2,F2,G2,H3,I4,J4,K5,24,44,26,16,16,36,E,R,S,E-R-S,44,36,26,Ahli Ilmu Cuaca (Meteorologi),Ahli Pengobatan Tulang Punggung,bambang,1231395
NUR WAHIDA,511242426,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,94,A3,B3,C2,D3,E2,F3,G3,H3,I4,J4,K3,56,56,54,50,58,34,I,E,C,I-E-C,58,56,56,Ahli Perkebunan,Ahli Ilmu Hewan,bambang,1231396
SAHRUNI MELYASARI,511242427,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,92,A3,B3,C2,D2,E2,F2,G2,H2,I4,J4,K3,86,90,76,76,64,78,E,C,R,E-C-R,90,86,78,Ahli Ilmu Kelautan (Oseanografi),Ahli Lingkungan,bambang,1231397
YUSRI MAHENDRA,511242428,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,85,A2,B2,C2,D2,E2,F2,G2,H2,I2,J2,K2,34,34,34,26,22,24,S,E,C,S-E-C,34,34,34,Ahli Taman Nasional-Suaka Alam/Margasatwa,Ahli Ilmu Sosial (Sosiologi),bambang,1231398
SUANDI,511242429,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,94,A3,B4,C4,D2,E2,F2,G2,H3,I2,J2,K4,10,21.98,23.96,25.94,17.92,19.9,A,S,E,A-S-E,25.94,23.96,21.98,Aktor-Aktris,Ahli Ilmu Tanah (Agronomi),bambang,1231399
DIDI KARYADI,511242430,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,100,A3,B4,C4,D2,E3,F2,G2,H3,I2,J2,K4,62,64,62,38,52,34,E,S,C,E-S-C,64,62,62,Ahli Kacamata-Optisian,Akuntan,bambang,1231400
ARYA NABILA,511242431,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,94,A3,B2,C2,D3,E2,F4,G4,H2,I2,J2,K2,10,21.98,23.96,25.94,17.92,19.9,A,S,E,A-S-E,25.94,23.96,21.98,Akuntan Biaya,Ahli Statistik,bambang,1231401
NUR AMALIA,511242432,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,91,A3,B3,C2,D2,E2,F3,G3,H2,I3,J3,K3,52,66,66,68,68,40,I,A,S,I-A-S,68,68,66,Akuntan Pajak,Ahli Kimia,bambang,1231402
ANDI ULLY EKAYANI,511242433,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,100,A3,B3,C3,D2,E2,F4,G4,H2,I2,J2,K3,38,54,62,52,46,8,S,E,A,S-E-A,62,54,52,Analis Anggaran,Ahli Kosmetik,bambang,1231403
ALWAIDIL,511242434,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,104,A3,B4,C4,D2,E2,F2,G2,H3,I4,J4,K4,32,20,26,18,24,58,R,C,S,R-C-S,58,32,26,Ahli Lingkungan,Akuntan,bambang,1231404
SYAHRUL RAMADHAN,511242435,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,85,A2,B2,C2,D2,E2,F2,G2,H2,I2,J2,K2,10,21.98,23.96,25.94,17.92,19.9,A,S,E,A-S-E,25.94,23.96,21.98,Analis Kredit,Akuntan Biaya,bambang,1231405
SISMAWATI,511242436,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,100,A3,B3,C3,D3,E2,F2,G2,H2,I4,J4,K3,10,21.98,23.96,25.94,17.92,19.9,A,S,E,A-S-E,25.94,23.96,21.98,Analis Riset,Ahli Pengobatan Tulang Punggung,bambang,1231406
SELFI RAHMADANI,511242437,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,100,A3,B2,C2,D3,E3,F2,G2,H2,I4,J4,K2,54,56,56,34,54,32,S,E,I,S-E-I,56,56,54,Ahli Perkebunan,Analis Anggaran,bambang,1231407
ANSAR,511242438,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,85,A2,B3,C2,D2,E2,F2,G2,H2,I2,J2,K3,10,21.98,23.96,25.94,17.92,19.9,A,S,E,A-S-E,25.94,23.96,21.98,Ahli Statistik,Analis Keuangan,bambang,1231408
ULI,511242439,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,85,A2,B2,C2,D2,E2,F2,G2,H2,I2,J2,K2,10,21.98,23.96,25.94,17.92,19.9,A,S,E,A-S-E,25.94,23.96,21.98,Analis Kredit,Antropolog,bambang,1231409
ASWAR,511242440,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,85,A2,B2,C2,D2,E2,F2,G2,H2,I2,J2,K2,72,74,72,68,62,68,E,S,C,E-S-C,74,72,72,Arkeolog,Analis Riset,bambang,1231410
M. SYAHRUL RAMADHAN,511242441,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,90,A3,B3,C2,D3,E2,F2,G2,H2,I2,J2,K3,10,21.98,23.96,25.94,17.92,19.9,A,S,E,A-S-E,25.94,23.96,21.98,Akuntan,Arsitek,bambang,1231411
SAFARUDDIN,511242442,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,85,A2,B3,C2,D2,E2,F2,G2,H2,I2,J2,K3,10,21.98,23.96,25.94,17.92,19.9,A,S,E,A-S-E,25.94,23.96,21.98,Arsitek Tata Ruang (Lanskap),Akuntan Biaya,bambang,1231412
MUH. ADHAR,511242443,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,94,A3,B2,C2,D2,E3,F3,G3,H2,I4,J4,K2,10,21.98,23.96,25.94,17.92,19.9,A,S,E,A-S-E,25.94,23.96,21.98,Asisten Administrasi,Akuntan Pajak,bambang,1231413
MUHAMMAD RIFKI,511242444,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,100,A3,B2,C2,D3,E2,F4,G4,H3,I4,J4,K2,18,36,40,32,26,32,S,E,R,S-E-R,40,36,32,Analis Anggaran,Arkeolog,bambang,1231414
NANIA ARDIANSYAH,511242445,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,85,A2,B2,C2,D2,E2,F2,G2,H2,I2,J2,K2,36,50,54,40,48,28,S,E,I,S-E-I,54,50,48,Analis Keuangan,Asisten Dokter Umum,bambang,1231415
NURFADILA,511242446,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,85,A2,B2,C2,D2,E2,F3,G3,H2,I2,J2,K2,12,14,8,10,12,8,E,I,C,E-I-C,14,12,12,Analis Kredit,Arsitek Tata Ruang (Lanskap),bambang,1231416
ASSYA AWALIAH,511242447,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,85,A2,B2,C2,D2,E2,F2,G2,H2,I2,J2,K2,16,10,10,14,20,6,I,C,A,I-C-A,20,16,14,Analis Riset,Asisten Administrasi,bambang,1231417
SARTINI,511242448,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,92,A3,B2,C2,D2,E2,F3,G3,H2,I4,J4,K2,32,46,44,46,34,32,A,E,S,A-E-S,46,46,44,Atlit Profesional,Asisten Dokter Gigi,bambang,1231418
NUR LINDA RAMADANI,511242449,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,85,A2,B2,C2,D2,E2,F3,G3,H2,I2,J2,K2,56,56,28,32,32,34,E,C,R,E-C-R,56,56,34,Auditor Internal,Analis Sistem Komputer,bambang,1231419
RISKA,511242450,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,85,A2,B2,C2,D2,E2,F3,G3,H2,I2,J2,K2,26,44,48,74,42,26,A,S,E,A-S-E,74,48,44,Asisten Medis,Desainer Interior,bambang,1231420
MUHAMMAD YUNUS,511242451,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,85,A2,B3,C2,D2,E2,F2,G2,H2,I2,J2,K3,10,21.98,23.96,25.94,17.92,19.9,A,S,E,A-S-E,25.94,23.96,21.98,Detektif,Asisten Pustakawan,bambang,1231421
MUHAMMAD SADRI,511242452,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,85,A2,B3,C2,D2,E2,F2,G2,H2,I2,J2,K3,10,21.98,23.96,25.94,17.92,19.9,A,S,E,A-S-E,25.94,23.96,21.98,Direktur Kapal Pesiar,Arsitek,bambang,1231422
HAERUN NISA NASRIA,511242453,SMK NEGERI Coba 1,19 JULI 2020,PEREMPUAN,12 JANUARI 2005,15,85,A2,B2,C2,D2,E2,F2,G2,H2,I2,J2,K2,10,21.98,23.96,25.94,17.92,19.9,A,S,E,A-S-E,25.94,23.96,21.98,Arsitek Tata Ruang (Lanskap),Direktur Layanan Sosial,bambang,1231423
ABD. KARIM,511242454,SMK NEGERI Coba 1,19 JULI 2020,LAKI-LAKI,12 JANUARI 2005,15,85,A2,B2,C2,D2,E2,F2,G2,H2,I2,J2,K2,10,21.98,23.96,25.94,17.92,19.9,A,S,E,A-S-E,25.94,23.96,21.98,Asisten Administrasi,Direktur Pemakaman,bambang,1231424
